STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DT00,DT32,DX32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,PRCP,TAVG,TMAX,TMIN
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,29.0,62.98222222,6.698421053,107.0,12.28888889,24.45368421,81.53204554,99.6,71.00517182
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-05,925.6964286,611.0,22.31578947,17.84210526,0,0,0,31.0,31.0,67.0,6.698421053,107.0,0.0,24.45368421,88.5,101.2,75.8
IN012020100,"AKOLA, IN",20.7,77.033,282,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.9
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,63.6
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.0
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.3
IN012220400,"MAHABALESHWAR, IN",17.933,73.667,1382,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.1
IN012220400,"MAHABALESHWAR, IN",17.933,73.667,1382,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,61.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,64.7
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,67.6
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.8
IN011340100,"SATNA, IN",24.567,80.833,317,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,52.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,63.4
IN011340100,"SATNA, IN",24.567,80.833,317,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.9
IN011340100,"SATNA, IN",24.567,80.833,317,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,81.1
IN005171200,"SURAT, IN",21.2,72.833,12,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.2
IN005171200,"SURAT, IN",21.2,72.833,12,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.8
IN005171200,"SURAT, IN",21.2,72.833,12,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.5
IN009021000,"BELGAUM SAMBRA, IN",15.85,74.617,747,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,59.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.5
IN009021000,"BELGAUM SAMBRA, IN",15.85,74.617,747,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.0
IN009021000,"BELGAUM SAMBRA, IN",15.85,74.617,747,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.7
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-03,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.2
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-04,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,77.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.7
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-05,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.4
IN009090300,"GADAG, IN",15.417,75.633,650,2025-09-01 00:00:00,1042.0,501.0,22.31578947,17.84210526,0,0,0,28.0,28.0,62.0,6.698421053,100.0,0.0,24.45368421,83.27634406,96.60686158,69.94582654
IN005100400,"PORBANDAR, IN",21.65,69.667,7,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.61155799
IN023550800,"VARANASI, IN",25.3,83.017,90,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,72.0,6.698421053,113.0,12.28888889,24.45368421,91.70329208,102.7687256,80.63785854
IN009010100,"BANGALORE, IN",12.967,77.583,921,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,23.0,65.0,6.698421053,96.0,12.28888889,24.45368421,82.03428591,92.84660461,71.22196721
IN003010600,"SILCHAR, IN",24.75,92.8,29,2025-05-01 00:00:00,735.0,388.0,22.31578947,17.84210526,0,0,0,30.0,18.0,59.0,6.698421053,95.0,0.0,24.45368421,78.609824,91.60977124,65.60987677
IN001170800,"NIZAMABAD, IN",18.667,78.1,381,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,27.0,62.98222222,6.698421053,110.0,12.28888889,24.45368421,81.53204554,100.6533068,71.00517182
IN019040100,"BARMER, IN",25.75,71.383,194,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.70749571
IN004110600,"PURNEA, IN",25.267,87.467,38,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.34199624
IN011180800,"JABALPUR, IN",23.2,79.95,393,2025-06-01 00:00:00,925.6964286,337.0,22.31578947,17.84210526,0,0,0,26.0,22.0,49.0,6.698421053,103.0,0.0,24.45368421,78.24037801,94.51984511,61.9609109
IN005030100,"DEESA, IN",24.2,72.2,136,2025-06-01 00:00:00,1738.0,771.0,22.31578947,17.84210526,0,0,0,30.0,30.0,67.0,6.698421053,110.0,0.0,24.45368421,91.26571416,105.9591142,76.57231413
IN004011500,"BHAGALPUR, IN",25.233,86.95,49,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,65.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.40707713
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.04219331
IN020040900,"MADRAS MINAMBAKKAM, IN",13.0,80.183,16,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.19412488
IN004051800,"GAYA, IN",24.75,84.95,116,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,112.0,12.28888889,24.45368421,81.53204554,99.7669378,71.00517182
IN023420800,"MUKTESHWAR KUMAON, IN",29.467,79.65,2311,2025-10-01 00:00:00,26.0,25.0,22.31578947,17.84210526,0,0,0,27.0,0.0,41.0,6.698421053,82.0,66.0,24.45368421,62.53186571,74.06625194,50.99747948
IN019040100,"BARMER, IN",25.75,71.383,194,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.75885227
IN012020100,"AKOLA, IN",20.7,77.033,282,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.6552905
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,26.0,62.98222222,6.698421053,108.0,12.28888889,24.45368421,81.53204554,101.470691,71.00517182
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.17891352
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-09-01 00:00:00,925.6964286,414.0777778,19.0,15.0,0,0,0,27.54945055,22.34065934,62.98222222,3.74,101.3626374,12.28888889,11.23,81.53204554,95.03336038,71.00517182
IN019010300,"AJMER, IN",26.45,74.617,486,2025-07-01 00:00:00,592.0,405.0,22.31578947,17.84210526,0,0,0,29.0,22.0,53.0,6.698421053,100.0,0.0,24.45368421,78.352224,93.11420029,63.59024771
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,63.02594814
IN019100500,"CHURU, IN",28.25,74.917,291,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,116.0,12.28888889,24.45368421,81.53204554,107.5733609,71.00517182
IN005100400,"PORBANDAR, IN",21.65,69.667,7,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.79939024
IN017010300,"BALASORE, IN",21.517,86.933,20,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.12275627
IN021012000,"KAILASHAHAR, IN",24.317,92.0,30,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,18.0,58.0,6.698421053,99.0,12.28888889,24.45368421,79.83229918,93.14695577,66.51764258
IN010050700,"KOZHIKODE, IN",11.25,75.783,5,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,99.0,12.28888889,24.45368421,81.53204554,95.65459711,71.00517182
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,29.0,29.0,62.98222222,6.698421053,107.0,12.28888889,24.45368421,81.53204554,98.51342618,71.00517182
IN006012800,"AMBALA, IN",30.383,76.767,272,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,60.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.07998003
IN006012800,"AMBALA, IN",30.383,76.767,272,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,60.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.32765588
IN004051800,"GAYA, IN",24.75,84.95,116,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,62.98222222,6.698421053,112.0,12.28888889,24.45368421,81.53204554,98.87255364,71.00517182
IN009120400,"HONAVAR, IN",14.283,74.45,9,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,26.0,71.0,6.698421053,100.0,12.28888889,24.45368421,82.56474709,92.01559513,73.11389904
IN005150100,"RAJKOT, IN",22.3,70.783,138,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.78341533
IN019140400,"JAISALMER, IN",26.9,70.917,231,2025-05-01 00:00:00,609.0,417.0,22.31578947,17.84210526,0,0,0,27.0,22.0,53.0,6.698421053,104.0,0.0,24.45368421,81.15771822,97.03652189,65.27891455
IN012020100,"AKOLA, IN",20.7,77.033,282,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.01729783
IN011020300,"JAGDALPUR, IN",19.083,82.033,553,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,54.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.13196208
IN012070800,"BOMBAY SANTACRUZ, IN",19.117,72.85,14,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,74.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.33796952
IN007101600,"SHIMLA, IN",31.1,77.167,2202,2025-10-01 00:00:00,925.6964286,95.0,22.31578947,17.84210526,0,0,0,29.0,0.0,51.0,6.698421053,83.0,13.0,24.45368421,69.16692494,78.83898932,59.49486057
IN023261300,"GORAKHPUR, IN",26.75,83.367,77,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,26.0,60.0,6.698421053,109.0,12.28888889,24.45368421,85.75544779,100.3891002,71.12179542
IN017110100,"PURI, IN",19.8,85.817,6,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,83.57097928
IN011060800,"PENDRA ROAD, IN",22.767,81.9,625,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.5889494
IN001090500,"RAMGUNDAM, IN",18.767,79.433,156,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.57918773
IN007101600,"SHIMLA, IN",31.1,77.167,2202,2025-05-01 00:00:00,925.6964286,79.0,22.31578947,17.84210526,0,0,0,27.0,0.0,47.0,6.698421053,83.0,13.0,24.45368421,68.93523331,78.33156735,59.53889927
IN012141800,"NAGPUR SONEGAON, IN",21.1,79.05,310,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,62.98222222,6.698421053,112.0,12.28888889,24.45368421,81.53204554,106.6559358,71.00517182
IN001020700,"PBO ANANTAPUR, IN",14.583,77.633,364,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.22096965
IN022030600,"GOA PANJIM, IN",15.483,73.817,60,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,77.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.71844855
IN024090600,"MALDA, IN",25.033,88.133,31,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,72.5009577
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.85199334
IN019010300,"AJMER, IN",26.45,74.617,486,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,66.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.13412046
IN012131800,"KOLHAPUR, IN",16.7,74.233,570,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.89911716
IN001160200,"NELLORE, IN",14.45,79.983,20,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.92441023
IN024041000,"COOCH BEHAR, IN",26.333,89.467,43,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,54.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,60.98924996
IN019140400,"JAISALMER, IN",26.9,70.917,231,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.02914566
IN012201300,"HARNAI, IN",17.817,73.1,20,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,73.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.55902271
IN020031700,"COIMBATORE PEELAMED, IN",11.033,77.05,399,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,73.0087922
IN017010300,"BALASORE, IN",21.517,86.933,20,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,74.92815662
IN003080100,"PET JORHAT, IN",26.9,94.2,87,2025-04-01 00:00:00,241.0,187.0,22.31578947,17.84210526,0,0,0,26.0,3.0,55.0,6.698421053,92.0,1.0,24.45368421,71.02088815,81.72920934,60.31256696
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,25.0,67.0,6.698421053,99.0,12.28888889,24.45368421,83.98898795,96.08401965,71.89395624
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,61.74071747
IN023060800,"BAHRAICH, IN",27.567,81.6,124,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,69.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,78.76273606
IN011410500,"AMBIKAPUR, IN",23.167,83.25,611,2025-04-01 00:00:00,414.0,293.0,22.31578947,17.84210526,0,0,0,31.0,23.0,46.0,6.698421053,100.0,0.0,24.45368421,74.81873127,91.938575,57.69888754
IN005030100,"DEESA, IN",24.2,72.2,136,2025-11-01 00:00:00,2430.0,693.0,22.31578947,17.84210526,0,0,0,31.0,31.0,69.0,6.698421053,109.0,0.0,24.45368421,91.66144728,101.3139001,82.00899444
IN001160200,"NELLORE, IN",14.45,79.983,20,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,74.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.51998273
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-10-01 00:00:00,925.6964286,414.0777778,21.0,17.0,0,0,0,27.54945055,22.34065934,62.98222222,2.76,101.3626374,12.28888889,16.5,81.53204554,95.03336038,71.00517182
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.53594035
IN004110600,"PURNEA, IN",25.267,87.467,38,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.86165522
IN019120700,"GANGANAGAR, IN",29.917,73.917,177,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,82.53708967
IN020100400,"PAMBAN, IN",9.267,79.3,11,2025-04-01 00:00:00,1313.0,530.0,22.31578947,17.84210526,0,0,0,28.0,23.0,74.0,6.698421053,96.0,0.0,24.45368421,85.11845477,93.3202154,76.91669414
IN019070100,"BIKANER, IN",28.0,73.3,224,2025-09-01 00:00:00,608.0,441.0,22.31578947,17.84210526,0,0,0,31.0,23.0,49.0,6.698421053,103.0,0.0,24.45368421,79.51794195,95.77733045,63.25855344
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.61531295
IN006031000,"HISSAR, IN",29.167,75.733,221,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,62.98222222,6.698421053,110.0,12.28888889,24.45368421,81.53204554,106.6133433,71.00517182
IN003030100,"DHUBRI, IN",26.017,89.983,36,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,65.47094414
IN006011400,"CHANDIGARH IAFB, IN",30.733,76.883,347,2025-10-01 00:00:00,925.6964286,611.0,22.31578947,17.84210526,0,0,0,31.0,31.0,67.0,6.698421053,107.0,0.0,24.45368421,88.01081412,101.6890233,74.33260489
IN099999901,"PORT BLAIR, IN",11.667,92.717,79,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.73806891
IN024080100,"JALPAIGURI, IN",26.533,88.717,83,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,64.72487033
IN009120400,"HONAVAR, IN",14.283,74.45,9,2025-05-01 00:00:00,925.6964286,504.0,22.31578947,17.84210526,0,0,0,27.0,27.0,73.0,6.698421053,95.0,0.0,24.45368421,85.52946337,92.6440897,78.41483705
IN011160300,"HOSHANGABAD, IN",22.767,77.767,302,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,79.91846548
IN004011500,"BHAGALPUR, IN",25.233,86.95,49,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,76.26500359
IN005120501,"BHUJ RUDRAMATA, IN",23.25,69.667,80,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.96227955
IN005120501,"BHUJ RUDRAMATA, IN",23.25,69.667,80,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,59.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.2686342
IN019040100,"BARMER, IN",25.75,71.383,194,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.29723553
IN023420800,"MUKTESHWAR KUMAON, IN",29.467,79.65,2311,2025-08-01 00:00:00,47.0,21.0,22.31578947,17.84210526,0,0,0,19.0,0.0,49.0,6.698421053,81.0,57.0,24.45368421,64.08819242,74.70018456,53.47620029
IN020020300,"CUDDALORE, IN",11.767,79.767,12,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,74.5061027
IN001160200,"NELLORE, IN",14.45,79.983,20,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,74.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,80.06753106
IN009010100,"BANGALORE, IN",12.967,77.583,921,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,26.0,62.98222222,6.698421053,96.0,12.28888889,24.45368421,81.53204554,91.20713295,71.00517182
IN012190100,"POONA, IN",18.533,73.85,559,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,64.14593201
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.48301326
IN018091100,"LUDHIANA, IN",30.867,75.933,255,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,50.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,57.15379932
IN023550800,"VARANASI, IN",25.3,83.017,90,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,24.0,62.98222222,6.698421053,105.0,12.28888889,24.45368421,81.53204554,95.44181531,71.00517182
